GroupName, GroupOrder, E(G)value, E(G)value_decimal
S4462,8924,14173996/8923,1588.4787627479548
S4463,8926,6640944/2975,2232.2500840336133
S4464,8928,9720188/8927,1088.8526940741569
S4465,8930,15589018/8929,1745.8862134617539
S4466,8932,3883426/2977,1304.4763184413839
S4467,8934,15518364/8933,1737.1951192208664
S4468,8936,13721238/8935,1535.6729714605483
S4469,8938,6442810/2979,2162.7425310506883
S4470,8940,1390616/1277,1088.9710258418168
S4471,8942,18820552/8941,2104.9717033888828
S4472,8944,12208000/8943,1365.090014536509
S4473,8946,13047878/8945,1458.6783678032421
S4474,8948,15014746/8947,1678.1877724376886
S4475,8950,291396/157,1856.0254777070063
S4476,8952,10693240/8951,1194.6419394481063
S4477,8954,17899146/8953,1999.2344465542276
S4478,8956,5013868/2985,1679.6877721943049
S4479,8958,15601856/8957,1741.8617840794909
S4480,8960,9872428/8959,1101.9564683558433
S4481,8962,6694614/2987,2241.2500836960162
S4482,8964,11179250/8963,1247.2665402209082
S4483,8966,20101772/8965,2242.2500836586728
S4484,8968,87918/61,1441.2786885245901
S4485,8970,11710022/8969,1305.6106589363362
S4486,8972,15095392/8971,1682.6877717088396
S4487,8974,5883112/2991,1966.9381477766633
S4488,8976,9130178/8975,1017.2900278551532
S4489,8978,19863758/8977,2212.7389996658126
S4490,8980,4227206/2993,1412.3641830938857
S4491,8982,15167664/8981,1688.8613740118026
S4492,8984,13869060/8983,1543.9229656016921
S4493,8986,6730514/2995,2247.2500834724542
S4494,8988,12548/11,1140.7272727272727
S4495,8990,15903952/8989,1769.2682167093114
S4496,8992,498646/333,1497.4354354354355
S4497,8994,15727514/8993,1748.8617813855221
S4498,8996,2003506/1285,1559.1486381322957
S4499,8998,6177300/2999,2059.7865955318439
S4500,9000,8746090/8999,971.89576619624404
S4501,9002,17759702/9001,1973.0809910009998
S4502,9004,5067752/3001,1688.6877707430856
S4503,9006,14806368/9005,1644.2385341476956
S4504,9008,13614508/9007,1511.5474630842677
S4505,9010,19310/11,1755.4545454545455
S4506,9012,11837282/9011,1313.6479857951392
S4507,9014,20317556/9013,2254.2500832131368
S4508,9016,3908764/3005,1300.7534109816972
S4509,9018,15173498/9017,1682.7656648552734
S4510,9020,11484532/9019,1273.3708836899877
S4511,9022,202784/97,2090.5567010309278
S4512,9024,1478618/1289,1147.1047323506593
S4513,9026,20371682/9025,2257.2500831024931
S4514,9028,4883122/3009,1622.8388168826853
S4515,9030,11431076/9029,1266.0400930335586
S4516,9032,1274334/821,1552.1729598051156
S4517,9034,6802602/3011,2259.2500830288941
S4518,9036,884036/695,1271.9942446043165
S4519,9038,20425880/9037,2260.2500829921432
S4520,9040,3812770/3013,1265.4397610355127
S4521,9042,14486882/9041,1602.3539431478819
S4522,9044,12088474/9043,1336.7769545504809
S4523,9046,6820684/3015,2262.2500829187397
S4524,9048,9837404/9047,1087.366419807671
S4525,9050,16983750/9049,1876.8648469444138
S4526,9052,699612/431,1623.2296983758702
S4527,9054,15411980/9053,1702.4168783828566
S4528,9056,13656052/9055,1508.1228050800662
S4529,9058,5993822/3019,1985.3666777078504
S4530,9060,9998150/9059,1103.6703830444862
S4531,9062,1506604/697,2161.5552367288378
S4532,9064,225230/159,1416.5408805031448
S4533,9066,2282906/1295,1762.861776061776
S4534,9068,15420136/9067,1700.6877688320283
S4535,9070,5755224/3023,1903.8121071782998
S4536,9072,9108000/9071,1004.0789328629699
S4537,9074,19077194/9073,2102.633528050259
S4538,9076,5149118/3025,1702.1877685950412
S4539,9078,14977940/9077,1650.0980500165253
S4540,9080,1694296/1297,1306.3191981495759
S4541,9082,6506650/3027,2149.5374958704988
S4542,9084,12027236/9083,1324.1479687327976
S4543,9086,16347064/9085,1799.3466152999449
S4544,9088,4528296/3029,1494.9805216242985
S4545,9090,212270/149,1424.6308724832215
S4546,9092,15501862/9091,1705.1877681223189
S4547,9094,6893252/3031,2274.2500824810295
S4548,9096,11040346/9095,1213.8918086860913
S4549,9098,20697950/9097,2275.250082444762
S4550,9100,3520304/3033,1160.6673260797891
S4551,9102,15321272/9101,1683.471266893748
S4552,9104,13906402/9103,1527.6724156871362
S4553,9106,6640638/3035,2188.0191103789125
S4554,9108,10307798/9107,1131.8543977160425
S4555,9110,17418340/9109,1912.212097925129
S4556,9112,4430460/3037,1458.827790582812
S4557,9114,13701330/9113,1503.4928124657083
S4558,9116,14954812/9115,1640.681513987932
S4559,9118,6717712/3039,2210.500822639026
S4560,9120,8631110/9119,946.49742296304419
S4561,9122,20807282/9121,2281.2500822278257
S4562,9124,5203722/3041,1711.1877671818481
S4563,9126,14516112/9125,1590.806794520548
S4564,9128,12499638/9127,1369.5231730031774
S4565,9130,5292082/3043,1739.1002300361486
S4566,9132,12154712/9131,1331.1479575073924
S4567,9134,20862056/9133,2284.2500821197855
S4568,9136,14004388/9135,1533.047400109469
S4569,9138,16235186/9137,1776.8617708219329
S4570,9140,13137898/9139,1437.5640660903819
S4571,9142,6105564/3047,2003.7952084017065
S4572,9144,10747156/9143,1175.4518210652959
S4573,9146,19690534/9145,2153.1475123018045
S4574,9148,5231132/3049,1715.6877664808135
S4575,9150,1908688/1307,1460.3580719204285
S4576,9152,11911792/9151,1301.6929297344552
S4577,9154,6662158/3051,2183.5981645362176
S4578,9156,10640174/9155,1162.2254505734572
S4579,9158,19848620/9157,2167.5898219941027
S4580,9160,4023454/3053,1317.8689813298395
S4581,9162,15782114/9161,1722.7501364479861
S4582,9164,15040720/9163,1641.4624031430753
S4583,9166,7002824/3055,2292.2500818330604
S4584,9168,10932758/9167,1192.6211410494163
S4585,9170,15388162/9169,1678.2813829207112
S4586,9172,5258614/3057,1720.1877657834477
S4587,9174,14914364/9173,1625.8981794396598
S4588,9176,13660428/9175,1488.8749863760218
S4589,9178,929406/437,2126.7871853546912
S4590,9180,9417032/9179,1025.9322366270835
S4591,9182,21081872/9181,2296.2500816904476
S4592,9184,4025152/3061,1314.9794184906893
S4593,9186,16406202/9185,1786.1951007076755
S4594,9188,15830926/9187,1723.1877653205618
S4595,9190,5908564/3063,1929.0120796604635
S4596,9192,1610690/1313,1226.7250571210968
S4597,9194,21137006/9193,2299.2500815838139
S4598,9196,4606468/3065,1502.9259380097878
S4599,9198,13798308/9197,1500.3053169511797
S4600,9200,11367520/9199,1235.7343189477117
S4601,9202,6835334/3067,2228.6710140202154
S4602,9204,11294834/9203,1227.299141584266
S4603,9206,21192212/9205,2302.250081477458
S4604,9208,441496/279,1582.4229390681003
S4605,9210,13818830/9209,1500.5787816266695
S4606,9212,13642600/9211,1481.1203995223102
S4607,9214,6661632/3071,2169.2061217844353
S4608,9216,10669758/9215,1157.8684753119912
S4609,9218,19450090/9217,2110.2408592817619
S4610,9220,636622/439,1450.1640091116174
S4611,9222,15699308/9221,1702.5602429237611
S4612,9224,14620050/9223,1585.1729372221621
S4613,9226,6218338/3075,2022.2237398373984
S4614,9228,12411680/9227,1345.1479354069579
S4615,9230,16398616/9229,1776.857297648716
S4616,9232,14300410/9231,1549.1723540244827
S4617,9234,2171382/1319,1646.2335102350266
S4618,9236,15996754/9235,1732.1877639415268
S4619,9238,6846860/3079,2223.7284832737901
S4620,9240,7727180/9239,836.36540751163545
S4621,9242,21358262/9241,2311.2500811600476
S4622,9244,410884/237,1733.6877637130801
S4623,9246,15706472/9245,1698.9153055705788
S4624,9248,13497898/9247,1459.70563425976
S4625,9250,17366242/9249,1877.6345550870365
S4626,9252,12049370/9251,1302.4937844557346
S4627,9254,18768476/9253,2028.366583810656
S4628,9256,4512282/3085,1462.6521880064829
S4629,9258,16664406/9257,1800.1950956033272
S4630,9260,13485400/9259,1456.4639809914677
S4631,9262,6545464/3087,2120.3317136378359
S4632,9264,11163420/9263,1205.1624743603584
S4633,9266,20779402/9265,2242.7848893685914
S4634,9268,4700022/3089,1521.5351246358046
S4635,9270,13468736/9269,1453.0948322364873
S4636,9272,13822224/9271,1490.9097184769712
S4637,9274,7168802/3091,2319.2500808799741
S4638,9276,1791596/1325,1352.1479245283019
S4639,9278,21524960/9277,2320.2500808451009
S4640,9280,1296682/1031,1257.6935014548981
S4641,9282,12910442/9281,1391.0615235427217
S4642,9284,14764846/9283,1590.5252612302058
S4643,9286,7187364/3095,2322.2500807754441
S4644,9288,10882006/9287,1171.7460966943038
S4645,9290,2587666/1327,1950.0120572720423
S4646,9292,5124304/3097,1654.6025185663545
S4647,9294,16794264/9293,1807.1950930808134
S4648,9296,12595438/9295,1355.0767079074772
S4649,9298,7205950/3099,2325.2500806711842
S4650,9300,10195370/9299,1096.3942359393484
S4651,9302,21636452/9301,2326.2500806364906
S4652,9304,4958260/3101,1598.9229280877137
S4653,9306,14654978/9305,1574.9573347662547
S4654,9308,15016780/9307,1613.4930697324594
S4655,9310,5047604/3103,1626.6851434096036
S4656,9312,11156972/9311,1198.2571152400387
S4657,9314,21692306/9313,2329.250080532589
S4658,9316,565546/345,1639.263768115942
S4659,9318,2411588/1331,1811.861758076634
S4660,9320,12496486/9319,1340.9685588582465
S4661,9322,7035090/3107,2264.2710009655616
S4662,9324,10498700/9323,1126.1074761342916
S4663,9326,21748232/9325,2332.2500804289543
S4664,9328,4389496/3109,1411.8674815053071
S4665,9330,14181746/9329,1520.1785829134956
S4666,9332,16331002/9331,1750.1877612260207
S4667,9334,6729148/3111,2163.0176792028287
S4668,9336,11631176/9335,1245.97493304767
S4669,9338,17733550/9337,1899.277069722609
S4670,9340,4573196/3113,1469.0639254738194
S4671,9342,16286420/9341,1743.5413767262605
S4672,9344,14366210/9343,1537.6442256234614
S4673,9346,7280534/3115,2337.250080256822
S4674,9348,11829470/9347,1265.5900288862736
S4675,9350,15797212/9349,1689.7221093165044
S4676,9352,4374110/3117,1403.3076676291305
S4677,9354,17011814/9353,1818.8617555864428
S4678,9356,16415104/9355,1754.6877605558525
S4679,9358,7299240/3119,2340.2500801538954
S4680,9360,1236770/1337,925.03365744203438
S4681,9362,21097442/9361,2253.7594274116013
S4682,9364,5481062/3121,1756.1877603332266
S4683,9366,14910972/9365,1592.2020288307529
S4684,9368,793692/493,1609.9229208924949
S4685,9370,6142354/3123,1966.8120397054115
S4686,9372,11596772/9371,1237.5170205954541
S4687,9374,1637168/721,2270.6907073509014
S4688,9376,4879874/3125,1561.5596800000001
S4689,9378,16535558/9377,1763.4166577796736
S4690,9380,11991286/9379,1278.5250026655294
S4691,9382,7336724/3127,2346.2500799488325
S4692,9384,969730/853,1136.8464243845251
S4693,9386,3889354/1877,2072.1118806606287
S4694,9388,5509192/3129,1760.6877596676254
S4695,9390,14364968/9389,1529.9784854617105
S4696,9392,14800660/9391,1576.0472793099777
S4697,9394,5827782/3131,1861.316512296391
S4698,9396,12011714/9395,1278.5219797764769
S4699,9398,21341396/9397,2271.0860913057359
S4700,9400,4135184/3133,1319.8799872326842
S4701,9402,2455266/1343,1828.1950856291885
S4702,9404,16583956/9403,1763.687759225779
S4703,9406,7374304/3135,2352.2500797448165
S4704,9408,10054288/9407,1068.8091846497289
S4705,9410,18584770/9409,1975.2120310341163
S4706,9412,5118354/3137,1631.6079056423334
S4707,9414,16662840/9413,1770.1944119834272
S4708,9416,13859218/9415,1472.0359001593201
S4709,9418,6960362/3139,2217.3819687798664
S4710,9420,10810832/9419,1147.7685529249391
S4711,9422,19456472/9421,2065.2236492941302
S4712,9424,13740742/9423,1458.213095617107
S4713,9426,17274722/9425,1832.8617506631299
S4714,9428,16668706/9427,1768.1877585658215
S4715,9430,832436/449,1853.977728285078
S4716,9432,11437232/9431,1212.7273883999576
S4717,9434,21605014/9433,2290.3651012403266
S4718,9436,4872164/3145,1549.1777424483307
S4719,9438,14759116/9437,1563.9627000105966
S4720,9440,12301432/9439,1303.2558533742981
S4721,9442,7430854/3147,2361.2500794407374
S4722,9444,97742/71,1376.6478873239437
S4723,9446,22311452/9445,2362.2500794070938
S4724,9448,5112946/3149,1623.6729120355669
S4725,9450,12263890/9449,1297.9034818499313
S4726,9452,1209256/727,1663.3507565337002
S4727,9454,7159448/3151,2272.1193271977149
S4728,9456,190688/155,1230.2451612903226
S4729,9458,22368170/9457,2365.2500793063341
S4730,9460,1405090/1051,1336.907706945766
S4731,9462,16353068/9461,1728.4714089419724
S4732,9464,12553896/9463,1326.6296100602347
S4733,9466,7468674/3155,2367.2500792393025
S4734,9468,12619448/9467,1332.9933453047429
S4735,9470,18822592/9469,1987.812018164537
S4736,9472,441510/287,1538.3623693379791
S4737,9474,17451114/9473,1842.1950807558324
S4738,9476,15990622/9475,1687.6645910290238
S4739,9478,6562852/3159,2077.5093383982271
S4740,9480,9975050/9479,1052.3314695643001
S4741,9482,20581222/9481,2170.785993038709
S4742,9484,5622432/3161,1778.6877570389117
S4743,9486,2216204/1355,1635.5749077490775
S4744,9488,15104938/9487,1592.1722356909454
S4745,9490,5780606/3163,1827.5706607650964
S4746,9492,11438762/9491,1205.2219997892742
S4747,9494,21857956/9493,2302.5340777414935
S4748,9496,5165036/3165,1631.9229067930489
S4749,9498,17539646/9497,1846.8617458144677
S4750,9500,1915444/1357,1411.5283714075165
S4751,9502,7525584/3167,2376.2500789390592
S4752,9504,10392110/9503,1093.5609807429232
S4753,9506,19576118/9505,2059.5600210415569
S4754,9508,5650922/3169,1783.1877563900284
S4755,9510,14734940/9509,1549.578294247555
S4756,9512,14684974/9511,1543.998948585848
S4757,9514,7332082/3171,2312.2302112898137
S4758,9516,12079832/9515,1269.5566999474513
S4759,9518,22652840/9517,2380.2500788063467
S4760,9520,3536612/3173,1114.5956508036559
S4761,9522,16368562/9521,1719.2061758218674
S4762,9524,17009866/9523,1786.1877559592565
S4763,9526,6924284/3175,2180.8768503937008
S4764,9528,1730704/1361,1271.6414401175607
S4765,9530,1466302/733,2000.412005457026
S4766,9532,5679484/3177,1787.6877557444129
S4767,9534,15451736/9533,1620.8681422427358
S4768,9536,15071734/9535,1580.6747771368641
S4769,9538,7177710/3179,2257.8515256369928
S4770,9540,10604690/9539,1111.7192577838348
S4771,9542,3014036/1363,2211.3250183418927
S4772,9544,5217390/3181,1640.1729016032693
S4773,9546,16870662/9545,1767.4868517548455
S4774,9548,13340536/9547,1397.3537236828322
S4775,9550,6305720/3183,1981.0618912975181
S4776,9552,11869854/9551,1242.7865145010994
S4777,9554,21489466/9553,2249.4992149063123
S4778,9556,439086/245,1792.1877551020409
S4779,9558,887060/503,1763.5387673956263
S4780,9560,1195412/869,1375.6179516685845
S4781,9562,6679754/3187,2095.9378726074679
S4782,9564,13332236/9563,1394.1478615497228
S4783,9566,22881872/9565,2392.2500784108729
S4784,9568,1513444/1063,1423.7478833490122
S4785,9570,1896470/1367,1387.3226042428676
S4786,9572,17181742/9571,1795.1877546755825
S4787,9574,7640052/3191,2394.2500783453461
S4788,9576,9906154/9575,1034.5852741514361
S4789,9578,22939310/9577,2395.2500783126238
S4790,9580,4811416/3193,1506.8637644848104
S4791,9582,17851272/9581,1863.1950735831333
S4792,9584,15412312/9583,1608.2971929458415
S4793,9586,7659214/3195,2397.2500782472612
S4794,9588,12410066/9587,1294.4681339313654
S4795,9590,391516/223,1755.6771300448431
S4796,9592,4794808/3197,1499.7835470753832
S4797,9594,15725450/9593,1639.2630042739497
S4798,9596,17268004/9595,1799.6877540385617
S4799,9598,7678400/3199,2400.2500781494218
S4800,9600,9969556/9599,1038.6036045421399
S4801,9602,23054402/9601,2401.2500781168628
S4802,9604,5047402/3201,1576.8203686348015
S4803,9606,17940812/9605,1867.8617386777719
S4804,9608,15862818/9607,1651.1728947642343
S4805,9610,6265830/3203,1956.2379019669061
S4806,9612,1837652/1373,1338.42097596504
S4807,9614,19312624/9613,2009.0111307604286
S4808,9616,15515458/9615,1613.6721788871555
S4809,9618,15725730/9617,1635.2012061973589
S4810,9620,13194322/9619,1371.693731157085
S4811,9622,7265644/3207,2265.5578422201434
S4812,9624,12360500/9623,1284.4746960407358
S4813,9626,23169782/9625,2407.2500779220777
S4814,9628,5537300/3209,1725.5531318167652
S4815,9630,14540012/9629,1510.0230553536194
S4816,9632,13296502/9631,1380.594123144014
S4817,9634,7736102/3211,2409.2500778573653
S4818,9636,12263702/9635,1272.8284379865074
S4819,9638,22572380/9637,2342.2621147660061
S4820,9640,636710/459,1387.1677559912855
S4821,9642,583082/311,1874.8617363344051
S4822,9644,17441176/9643,1808.687752774033
S4823,9646,6207384/3215,1930.7570762052876
S4824,9648,11611176/9647,1203.6048512490929
S4825,9650,19316346/9649,2001.9013369261063
S4826,9652,5492246/3217,1707.2570718060304
S4827,9654,2588652/1379,1877.1950688905004
S4828,9656,14937568/9655,1547.132884515795
S4829,9658,192370/87,2211.1494252873563
S4830,9660,740300/743,996.3660834454912
S4831,9662,23343392/9661,2416.2500776317152
S4832,9664,15480296/9663,1602.0175928800579
S4833,9666,17438726/9665,1804.3172271081221
S4834,9668,17528086/9667,1813.1877521464778
S4835,9670,6542084/3223,2029.8119764194851
S4836,9672,592870/509,1164.7740667976425
S4837,9674,20511686/9673,2120.5092525586683
S4838,9676,1873456/1075,1742.7497674418605
S4839,9678,18210776/9677,1881.8617340084736
S4840,9680,12128842/9679,1253.108998863519
S4841,9682,1082682/461,2348.5509761388284
S4842,9684,13202702/9683,1363.4929257461531
S4843,9686,22548484/9685,2328.1862674238514
S4844,9688,4694916/3229,1453.9845153298236
S4845,9690,13774622/9689,1421.6763339869956
S4846,9692,17615212/9691,1817.6877515220308
S4847,9694,7570672/3231,2343.135871247292
S4848,9696,1728656/1385,1248.1270758122744
S4849,9698,21794546/9697,2247.5555326389604
S4850,9700,4855306/3233,1501.7958552428086
S4851,9702,14235572/9701,1467.433460467993
S4852,9704,16181430/9703,1667.6728846748429
S4853,9706,7491794/3235,2315.8559505409585
S4854,9708,13736840/9707,1415.1478314618316
S4855,9710,2827000/1387,2038.2119682768566
S4856,9712,15826960/9711,1629.7971372670168
S4857,9714,18346514/9713,1888.8617316997838
S4858,9716,15497842/9715,1595.2487905301082
S4859,9718,7626972/3239,2354.7304723680149
S4860,9720,10240016/9719,1053.607984360531
S4861,9722,23634182/9721,2431.2500771525565
S4862,9724,680116/463,1468.9330453563714
S4863,9726,18391872/9725,1891.1950642673521
S4864,9728,14995740/9727,1541.6613549912615
S4865,9730,5777326/3243,1781.4757940178847
S4866,9732,13804862/9731,1418.647826533758
S4867,9734,22812716/9733,2343.8524607007089
S4868,9736,493586/295,1673.1728813559323
S4869,9738,17830338/9737,1831.1942076614973
S4870,9740,14920768/9739,1532.0636615668959
S4871,9742,7910504/3247,2436.2500769941485
S4872,9744,10532402/9743,1081.0224776762805
S4873,9746,21744322/9745,2231.3311441765009
S4874,9748,5939782/3249,1828.1877500769467
S4875,9750,14319828/9749,1468.8509590727253
S4876,9752,15385540/9751,1577.842272587427
S4877,9754,7930002/3251,2439.2500768994155
S4878,9756,13400048/9755,1373.6594566888775
S4879,9758,19273456/9757,1975.3465204468587
S4880,9760,4385470/3253,1348.130956040578
S4881,9762,18528282/9761,1898.1950619813545
S4882,9764,1375222/751,1831.1877496671104
S4883,9766,1075084/465,2312.0086021505376
S4884,9768,11402918/9767,1167.4944199856661
S4885,9770,20034382/9769,2050.8119561879416
S4886,9772,5225736/3257,1604.4630027632791
S4887,9774,17831580/9773,1824.5758723012382
